taxonomy_id,l1_field,l2_domain,subfield_name,keyword_rank_within_subfield,keyword,keyword_norm,keyword_type,match_priority,keyword_weight,source_system,source_code
TX0054,Natural Sciences & Mathematics,Chemistry,Physical chemistry,19,physical chemistry evaluation,physical chemistry evaluation,contextual_seed,2,0.6,Custom Extension,3406
TX0054,Natural Sciences & Mathematics,Chemistry,Physical chemistry,20,physical chemistry topic 1,physical chemistry topic 1,contextual_seed,2,0.6,Custom Extension,3406
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,1,spectroscopy,spectroscopy,exact_or_near_exact,5,1,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,2,mass spectrometry,mass spectrometry,exact_or_near_exact,5,1,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,3,nmr,nmr,exact_or_near_exact,5,1,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,4,infrared spectroscopy,infrared spectroscopy,token_or_phrase_expansion,4,0.9,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,5,raman,raman,token_or_phrase_expansion,4,0.9,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,6,spectral analysis,spectral analysis,token_or_phrase_expansion,4,0.9,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,7,chemical synthesis,chemical synthesis,token_or_phrase_expansion,4,0.9,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,8,molecular characterization,molecular characterization,token_or_phrase_expansion,4,0.9,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,9,reaction mechanisms,reaction mechanisms,domain_seed,3,0.75,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,10,analytical methods,analytical methods,domain_seed,3,0.75,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,11,materials chemistry,materials chemistry,domain_seed,3,0.75,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,12,chemical bonding,chemical bonding,domain_seed,3,0.75,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,13,laboratory methods,laboratory methods,domain_seed,3,0.75,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,14,molecular design,molecular design,domain_seed,3,0.75,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,16,theoretical model,theoretical model,contextual_seed,2,0.6,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,18,field data,field data,contextual_seed,2,0.6,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,19,spectroscopy methods,spectroscopy methods,contextual_seed,2,0.6,Scopus ASJC,1607
TX0055,Natural Sciences & Mathematics,Chemistry,Spectroscopy,20,spectroscopy research,spectroscopy research,contextual_seed,2,0.6,Scopus ASJC,1607
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,1,surfaces and interfaces,surfaces and interfaces,exact_or_near_exact,5,1,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,2,surfaces,surfaces,exact_or_near_exact,5,1,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,3,interfaces,interfaces,exact_or_near_exact,5,1,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,4,chemical synthesis,chemical synthesis,token_or_phrase_expansion,4,0.9,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,5,molecular characterization,molecular characterization,token_or_phrase_expansion,4,0.9,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,6,reaction mechanisms,reaction mechanisms,token_or_phrase_expansion,4,0.9,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,7,analytical methods,analytical methods,token_or_phrase_expansion,4,0.9,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,8,materials chemistry,materials chemistry,token_or_phrase_expansion,4,0.9,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,9,chemical bonding,chemical bonding,domain_seed,3,0.75,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,10,laboratory methods,laboratory methods,domain_seed,3,0.75,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,11,molecular design,molecular design,domain_seed,3,0.75,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,12,empirical measurement,empirical measurement,domain_seed,3,0.75,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,13,theoretical model,theoretical model,domain_seed,3,0.75,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,14,laboratory experiment,laboratory experiment,domain_seed,3,0.75,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,15,field data,field data,contextual_seed,2,0.6,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,16,surfaces and interfaces methods,surfaces and interfaces methods,contextual_seed,2,0.6,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,17,surfaces and interfaces research,surfaces and interfaces research,contextual_seed,2,0.6,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,18,surfaces and interfaces analysis,surfaces and interfaces analysis,contextual_seed,2,0.6,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,19,surfaces and interfaces model,surfaces and interfaces model,contextual_seed,2,0.6,Scopus ASJC,3110
TX0056,Natural Sciences & Mathematics,Chemistry,Surfaces and Interfaces,20,surfaces and interfaces applications,surfaces and interfaces applications,contextual_seed,2,0.6,Scopus ASJC,3110
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,1,theoretical and computational chemistry,theoretical and computational chemistry,exact_or_near_exact,5,1,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,2,theoretical,theoretical,exact_or_near_exact,5,1,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,3,computational chemistry,computational chemistry,exact_or_near_exact,5,1,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,4,simulation,simulation,token_or_phrase_expansion,4,0.9,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,5,numerical methods,numerical methods,token_or_phrase_expansion,4,0.9,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,6,modeling,modeling,token_or_phrase_expansion,4,0.9,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,7,algorithm design,algorithm design,token_or_phrase_expansion,4,0.9,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,8,high performance computing,high performance computing,token_or_phrase_expansion,4,0.9,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,9,chemical synthesis,chemical synthesis,domain_seed,3,0.75,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,10,molecular characterization,molecular characterization,domain_seed,3,0.75,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,11,reaction mechanisms,reaction mechanisms,domain_seed,3,0.75,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,12,analytical methods,analytical methods,domain_seed,3,0.75,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,13,materials chemistry,materials chemistry,domain_seed,3,0.75,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,14,chemical bonding,chemical bonding,domain_seed,3,0.75,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,15,laboratory methods,laboratory methods,contextual_seed,2,0.6,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,16,molecular design,molecular design,contextual_seed,2,0.6,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,17,empirical measurement,empirical measurement,contextual_seed,2,0.6,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,18,theoretical model,theoretical model,contextual_seed,2,0.6,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,19,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Custom Extension,3407
TX0057,Natural Sciences & Mathematics,Chemistry,Theoretical and computational chemistry,20,field data,field data,contextual_seed,2,0.6,Custom Extension,3407
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,1,atmospheric science,atmospheric science,exact_or_near_exact,5,1,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,2,atmosphere,atmosphere,exact_or_near_exact,5,1,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,3,meteorology,meteorology,exact_or_near_exact,5,1,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,4,aerosols,aerosols,token_or_phrase_expansion,4,0.9,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,5,weather,weather,token_or_phrase_expansion,4,0.9,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,6,air chemistry,air chemistry,token_or_phrase_expansion,4,0.9,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,7,earth systems,earth systems,token_or_phrase_expansion,4,0.9,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,8,environmental monitoring,environmental monitoring,token_or_phrase_expansion,4,0.9,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,9,geospatial analysis,geospatial analysis,domain_seed,3,0.75,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,10,field observations,field observations,domain_seed,3,0.75,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,11,climate variability,climate variability,domain_seed,3,0.75,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,12,natural hazards,natural hazards,domain_seed,3,0.75,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,13,resource assessment,resource assessment,domain_seed,3,0.75,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,14,environmental change,environmental change,domain_seed,3,0.75,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,16,theoretical model,theoretical model,contextual_seed,2,0.6,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,18,field data,field data,contextual_seed,2,0.6,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,19,atmospheric science methods,atmospheric science methods,contextual_seed,2,0.6,Scopus ASJC,1902
TX0058,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric Science,20,atmospheric science research,atmospheric science research,contextual_seed,2,0.6,Scopus ASJC,1902
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,1,atmospheric sciences,atmospheric sciences,exact_or_near_exact,5,1,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,2,atmosphere,atmosphere,exact_or_near_exact,5,1,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,3,meteorology,meteorology,exact_or_near_exact,5,1,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,4,aerosols,aerosols,token_or_phrase_expansion,4,0.9,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,5,weather,weather,token_or_phrase_expansion,4,0.9,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,6,air chemistry,air chemistry,token_or_phrase_expansion,4,0.9,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,7,earth systems,earth systems,token_or_phrase_expansion,4,0.9,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,8,environmental monitoring,environmental monitoring,token_or_phrase_expansion,4,0.9,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,9,geospatial analysis,geospatial analysis,domain_seed,3,0.75,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,10,field observations,field observations,domain_seed,3,0.75,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,11,climate variability,climate variability,domain_seed,3,0.75,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,12,natural hazards,natural hazards,domain_seed,3,0.75,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,13,resource assessment,resource assessment,domain_seed,3,0.75,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,14,environmental change,environmental change,domain_seed,3,0.75,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,16,theoretical model,theoretical model,contextual_seed,2,0.6,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Custom Extension,3701
TX0059,Natural Sciences & Mathematics,Earth & Environmental Sciences,Atmospheric sciences,18,field data,field data,contextual_seed,2,0.6,Custom Extension,3701
